match_type,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,umpire1,umpire2,batting_avg,runs,bowling_avg,wickets
Qualifier,Eden Gardens,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Mumbai Indians,wickets,4.0,166.0,20.0,C Shamshuddin,SJA Taufel,5.11,833.0,27.34,150.0
Final,Eden Gardens,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,23.0,149.0,20.0,HDPK Dharmasena,SJA Taufel,19.2,3437.0,31.88,69.0
League,Sheikh Zayed Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,41.0,164.0,20.0,M Erasmus,RK Illingworth,24.77,2427.0,36.12,65.0
League,Sharjah Cricket Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,8.0,146.0,20.0,Aleem Dar,S Ravi,0.28,37.0,22.28,166.0
League,Sheikh Zayed Stadium,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Kings XI Punjab,wickets,6.0,206.0,20.0,RK Illingworth,C Shamshuddin,21.28,2320.0,38.82,28.0
League,Sheikh Zayed Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,4.0,134.0,20.0,BF Bowden,RK Illingworth,27.53,4074.0,5.0,1.0
League,Dubai International Cricket Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,116.0,20.0,Aleem Dar,AK Chaudhary,20.94,2848.0,0.0,0.0
League,Dubai International Cricket Stadium,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Delhi Daredevils,wickets,4.0,167.0,20.0,Aleem Dar,VA Kulkarni,25.68,2029.0,36.83,23.0
League,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,7.0,192.0,20.0,BF Bowden,M Erasmus,21.28,2320.0,38.82,28.0
League,Sheikh Zayed Stadium,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Chennai Super Kings,runs,93.0,178.0,20.0,RK Illingworth,C Shamshuddin,27.68,5536.0,45.56,25.0
League,Sharjah Cricket Stadium,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kings XI Punjab,runs,72.0,194.0,20.0,M Erasmus,S Ravi,21.28,2320.0,38.82,28.0
League,Dubai International Cricket Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,7.0,141.0,20.0,HDPK Dharmasena,RK Illingworth,12.39,2502.0,31.17,132.0
League,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,2.0,151.0,20.0,Aleem Dar,VA Kulkarni,31.64,1329.0,0.0,0.0
League,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,4.0,185.0,20.0,M Erasmus,S Ravi,23.24,2092.0,66.99,1.0
League,Dubai International Cricket Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Chennai Super Kings,wickets,7.0,142.0,20.0,BF Bowden,M Erasmus,1.42,122.0,27.04,92.0
League,Sheikh Zayed Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,wickets,6.0,71.0,20.0,HDPK Dharmasena,C Shamshuddin,0.55,18.0,30.93,28.0
League,Sheikh Zayed Stadium,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kings XI Punjab,runs,23.0,133.0,20.0,HDPK Dharmasena,RK Illingworth,0.5,52.0,26.72,114.0
League,Sharjah Cricket Stadium,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Delhi Daredevils,wickets,6.0,126.0,20.0,Aleem Dar,VA Kulkarni,24.94,2619.0,490000.0,0.0
League,Sharjah Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,wickets,5.0,146.0,20.0,AK Chaudhary,VA Kulkarni,26.21,2385.0,31.73,26.0
League,Dubai International Cricket Stadium,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Kings XI Punjab,wickets,5.0,125.0,20.0,BF Bowden,S Ravi,0.5,52.0,26.72,114.0
League,Sheikh Zayed Stadium,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,tie,-1.0,153.0,20.0,Aleem Dar,AK Chaudhary,8.78,527.0,30.31,61.0
League,Dubai International Cricket Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,runs,15.0,173.0,20.0,HDPK Dharmasena,M Erasmus,1.65,241.0,26.39,154.0
League,JSCA International Stadium Complex,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,runs,34.0,149.0,17.0,AK Chaudhary,NJ Llong,12.39,2502.0,31.17,132.0
League,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,Mumbai Indians,wickets,5.0,169.0,20.0,BNJ Oxenford,C Shamshuddin,17.93,538.0,47.73,11.0
League,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,153.0,20.0,SS Hazare,S Ravi,22.0,1496.0,0.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,156.0,20.0,HDPK Dharmasena,VA Kulkarni,30.48,5181.0,0.0,0.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,runs,10.0,171.0,20.0,NJ Llong,CK Nandan,0.55,18.0,30.93,28.0
League,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,179.0,20.0,RM Deshpande,BNJ Oxenford,26.21,2385.0,31.73,26.0
League,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,runs,19.0,188.0,20.0,S Ravi,K Srinath,26.61,5881.0,30.8,15.0
League,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,wickets,8.0,161.0,20.0,BNJ Oxenford,C Shamshuddin,27.93,4217.0,0.0,0.0
League,Barabati Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,runs,44.0,232.0,20.0,HDPK Dharmasena,PG Pathak,21.28,2320.0,38.82,28.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,runs,32.0,135.0,20.0,AK Chaudhary,NJ Llong,1.65,241.0,26.39,154.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Kings XI Punjab,runs,32.0,199.0,20.0,S Ravi,K Srinath,0.5,52.0,26.72,114.0
League,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8.0,43.0,5.0,RM Deshpande,BNJ Oxenford,1.76,167.0,26.63,97.0
League,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,4.0,158.0,20.0,HDPK Dharmasena,VA Kulkarni,26.21,2385.0,31.73,26.0
League,Barabati Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,9.0,150.0,20.0,NJ Llong,CK Nandan,27.93,4217.0,0.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Rajasthan Royals,wickets,5.0,191.0,20.0,S Ravi,RJ Tucker,8.78,527.0,30.31,61.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,wickets,7.0,158.0,20.0,HDPK Dharmasena,VA Kulkarni,24.22,4190.0,0.0,0.0
League,JSCA International Stadium Complex,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,wickets,5.0,149.0,20.0,BNJ Oxenford,C Shamshuddin,12.39,2502.0,31.17,132.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Royal Challengers Bangalore,runs,16.0,187.0,20.0,K Srinath,RJ Tucker,21.35,2754.0,30.31,36.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,206.0,20.0,VA Kulkarni,PG Pathak,20.74,2427.0,0.0,0.0
League,Barabati Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,142.0,20.0,AK Chaudhary,NJ Llong,25.15,4954.0,0.0,0.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,runs,62.0,202.0,20.0,S Ravi,RJ Tucker,27.53,4074.0,5.0,1.0
League,JSCA International Stadium Complex,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Royal Challengers Bangalore,wickets,5.0,139.0,20.0,BNJ Oxenford,C Shamshuddin,30.48,5181.0,0.0,0.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,7.0,143.0,20.0,NJ Llong,CK Nandan,1.34,177.0,29.93,135.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,25.0,179.0,20.0,S Ravi,RJ Tucker,34.09,1977.0,0.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,4.0,165.0,20.0,HDPK Dharmasena,PG Pathak,9.3,1135.0,31.09,101.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,wickets,7.0,161.0,20.0,AK Chaudhary,NJ Llong,36.31,5883.0,20000.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,155.0,20.0,RM Deshpande,C Shamshuddin,25.15,4954.0,0.0,0.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,7.0,157.0,20.0,HDPK Dharmasena,VA Kulkarni,37.21,1079.0,34.0,1.0
League,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,30.0,196.0,20.0,AK Chaudhary,CK Nandan,25.15,4954.0,0.0,0.0
League,JSCA International Stadium Complex,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,6.0,186.0,20.0,BNJ Oxenford,C Shamshuddin,36.31,5883.0,20000.0,0.0
League,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,15.0,174.0,20.0,S Ravi,RJ Tucker,34.09,1977.0,0.0,0.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,16.0,180.0,20.0,HDPK Dharmasena,PG Pathak,36.07,2489.0,0.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,155.0,20.0,AK Chaudhary,NJ Llong,24.28,4978.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,4.0,161.0,20.0,RM Deshpande,BNJ Oxenford,20.01,3222.0,34.36,42.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,Kings XI Punjab,wickets,7.0,116.0,20.0,HDPK Dharmasena,VA Kulkarni,21.46,1073.0,0.0,0.0
League,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,wickets,5.0,190.0,20.0,K Srinath,RJ Tucker,17.93,538.0,47.73,11.0
Qualifier,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,field,Kolkata Knight Riders,runs,28.0,164.0,20.0,NJ Llong,S Ravi,1.34,177.0,29.93,135.0
Eliminator,Brabourne Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,wickets,7.0,174.0,20.0,VA Kulkarni,BNJ Oxenford,27.68,5536.0,45.56,25.0
Qualifier,Wankhede Stadium,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Kings XI Punjab,runs,24.0,227.0,20.0,HDPK Dharmasena,RJ Tucker,26.23,2728.0,39.33,6.0
Final,M Chinnaswamy Stadium,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,3.0,200.0,20.0,HDPK Dharmasena,BNJ Oxenford,24.71,3657.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,169.0,20.0,S Ravi,C Shamshuddin,1.8,126.0,27.74,77.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Chennai Super Kings,runs,1.0,151.0,20.0,RK Illingworth,VA Kulkarni,0.47,41.0,23.93,106.0
League,Maharashtra Cricket Association Stadium,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,runs,26.0,163.0,20.0,SD Fry,CB Gaffaney,8.78,527.0,30.31,61.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,runs,45.0,210.0,20.0,RK Illingworth,VA Kulkarni,26.44,2882.0,0.0,0.0
League,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,3.0,178.0,20.0,S Ravi,C Shamshuddin,35.44,4997.0,41.94,18.0
League,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,3.0,185.0,20.0,SD Fry,CB Gaffaney,15.46,1237.0,50.5,10.0
League,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Kings XI Punjab,runs,18.0,178.0,20.0,AK Chaudhary,K Srinivasan,18.42,663.0,0.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8.0,167.0,20.0,RM Deshpande,RK Illingworth,36.31,5883.0,20000.0,0.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,wickets,7.0,165.0,20.0,AK Chaudhary,SD Fry,26.83,2495.0,50000.0,0.0
League,Maharashtra Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,bat,Delhi Daredevils,wickets,5.0,166.0,20.0,CB Gaffaney,K Srinath,21.82,2335.0,0.0,0.0
League,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,6.0,128.0,20.0,PG Pathak,S Ravi,27.53,4074.0,5.0,1.0
League,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,wickets,6.0,184.0,20.0,AK Chaudhary,M Erasmus,0.47,41.0,23.93,106.0
League,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Delhi Daredevils,runs,4.0,168.0,20.0,PG Pathak,S Ravi,25.68,2029.0,36.83,23.0
League,Maharashtra Cricket Association Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,4.0,156.0,20.0,SD Fry,CK Nandan,21.46,2039.0,24.88,89.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,Rajasthan Royals,wickets,8.0,157.0,20.0,AK Chaudhary,M Erasmus,27.53,4074.0,5.0,1.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,runs,18.0,210.0,20.0,RK Illingworth,VA Kulkarni,5.11,833.0,27.34,150.0
League,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,147.0,20.0,SD Fry,CB Gaffaney,1.34,177.0,29.93,135.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,tie,-1.0,192.0,20.0,M Erasmus,S Ravi,36.07,2489.0,0.0,0.0
League,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,16.0,118.0,12.0,RK Illingworth,VA Kulkarni,36.31,5883.0,20000.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,Chennai Super Kings,runs,27.0,182.0,20.0,JD Cloete,C Shamshuddin,27.68,5536.0,45.56,25.0
League,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Delhi Daredevils,runs,37.0,191.0,20.0,SD Fry,CK Nandan,27.8,2780.0,70000.0,0.0
League,"Sardar Patel Stadium, Motera",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,131.0,20.0,M Erasmus,S Ravi,3.69,96.0,21.32,34.0
League,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,runs,20.0,158.0,20.0,HDPK Dharmasena,CB Gaffaney,0.72,88.0,20.51,170.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,97.0,193.0,20.0,JD Cloete,C Shamshuddin,26.44,2882.0,0.0,0.0
League,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,10.0,96.0,20.0,M Erasmus,S Ravi,1.0,50.0,34.7,44.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,runs,20.0,151.0,20.0,HDPK Dharmasena,CB Gaffaney,0.68,53.0,27.41,92.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,runs,2.0,135.0,20.0,RM Deshpande,VA Kulkarni,9.75,1560.0,24.24,183.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,No winner,no result,-1.0,0.0,0.0,JD Cloete,PG Pathak,,,,
League,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,166.0,20.0,AK Chaudhary,M Erasmus,21.46,2039.0,24.88,89.0
League,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Delhi Daredevils,wickets,9.0,119.0,20.0,RK Illingworth,S Ravi,2.16,82.0,23.44,48.0
League,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,8.0,188.0,20.0,HDPK Dharmasena,CK Nandan,24.22,4190.0,0.0,0.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,112.0,10.0,JD Cloete,PG Pathak,18.0,1692.0,260000.0,0.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,runs,22.0,193.0,20.0,AK Chaudhary,K Srinivasan,36.31,5883.0,20000.0,0.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,23.0,173.0,20.0,RK Illingworth,VA Kulkarni,37.21,1079.0,34.0,1.0
League,Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,runs,14.0,190.0,20.0,HDPK Dharmasena,CB Gaffaney,27.53,4074.0,5.0,1.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,24.0,149.0,20.0,C Shamshuddin,K Srinath,27.68,5536.0,45.56,25.0
League,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,35.0,168.0,20.0,AK Chaudhary,M Erasmus,1.34,177.0,29.93,135.0
League,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,bat,Mumbai Indians,wickets,5.0,153.0,20.0,HDPK Dharmasena,CB Gaffaney,5.11,833.0,27.34,150.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,138.0,227.0,20.0,RK Illingworth,VA Kulkarni,35.44,4997.0,41.94,18.0
League,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,13.0,172.0,20.0,AK Chaudhary,M Erasmus,3.54,584.0,27.82,157.0
League,Brabourne Stadium,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,runs,7.0,202.0,20.0,JD Cloete,C Shamshuddin,19.0,1406.0,0.0,0.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,wickets,6.0,159.0,20.0,CB Gaffaney,CK Nandan,18.78,1972.0,31.32,50.0
League,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Kolkata Knight Riders,wickets,1.0,184.0,20.0,AK Chaudhary,HDPK Dharmasena,21.46,2039.0,24.88,89.0
League,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,6.0,164.0,20.0,VA Kulkarni,S Ravi,16.13,1000.0,31.0,42.0
League,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,39.0,236.0,20.0,JD Cloete,C Shamshuddin,30.48,5181.0,0.0,0.0
League,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,runs,12.0,158.0,20.0,M Erasmus,CK Nandan,12.39,2502.0,31.17,132.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,5.0,186.0,20.0,AK Chaudhary,HDPK Dharmasena,36.31,5883.0,20000.0,0.0
League,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Delhi Daredevils,wickets,6.0,120.0,20.0,RK Illingworth,VA Kulkarni,1.18,117.0,28.04,102.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,runs,22.0,107.0,10.0,JD Cloete,C Shamshuddin,9.3,1135.0,31.09,101.0
League,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,5.0,172.0,20.0,RK Illingworth,VA Kulkarni,18.78,1972.0,31.32,50.0
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,wickets,6.0,81.0,6.0,AK Chaudhary,HDPK Dharmasena,30.71,6634.0,92.75,4.0
League,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Chennai Super Kings,wickets,7.0,131.0,20.0,CK Nandan,C Shamshuddin,7.93,365.0,28.06,34.0
League,Brabourne Stadium,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,runs,9.0,200.0,20.0,RM Deshpande,RK Illingworth,26.76,3880.0,29.8,92.0
League,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,No winner,no result,-1.0,188.0,20.0,HDPK Dharmasena,K Srinivasan,,,,
League,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,wickets,9.0,114.0,20.0,CB Gaffaney,K Srinath,1.52,85.0,25.9,71.0
Qualifier,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,25.0,188.0,20.0,HDPK Dharmasena,RK Illingworth,19.2,3437.0,31.88,69.0
Eliminator,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,71.0,181.0,20.0,AK Chaudhary,C Shamshuddin,30.48,5181.0,0.0,0.0
Qualifier,JSCA International Stadium Complex,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,wickets,3.0,140.0,20.0,AK Chaudhary,CB Gaffaney,0.47,41.0,23.93,106.0
